
International Seismological Centre
ISC: Focal Mechanism solutions

Any use of data from the ISC should be cited. The correct format for citations may be found on our citation page.

The ISC Bulletin has now been completely rebuilt for the period 1964-2010. As a result, the ISC hypocentre solutions and magnitudes for the entire period of 1964-latest are based on the ak135 velocity model and the location procedure that is currently used in operations. The Bulletin has been cleaned up and a considerable number of previously unavailable data of permanent and temporary seismic deployments have been added.

Once the search has completed, a compressed KML file will be available to view the results in Google Earth.

Make an event map
Search summary:
Database: ISC Bulletin
Search type: Rectangular search
Latitude range: 35 to 39
Longitude range: 139 to 143
Start date: 2000-09-01 00:00:00
End date: 2010-10-01 00:00:00
Events found: 2907

DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
--EVENT--|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
  2648477,JMA      ,2000-11-15,20:42:38.70, 35.6800, 139.6700, 76.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 67.00,86.00,  87.00,284.00, 5.00, 127.00,  ,      ,49.00,334.00,      ,41.00,160.00,      , 3.00, 67.00
  1838288,ISC      ,2000-11-16,09:31:44.42, 37.5135, 141.5028, 50.2,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 29.71,79.73,  96.99,175.22,12.40,  56.13,  ,      ,54.76,308.28,      ,34.37,113.73,      , 6.87,208.46
  2649563,NIED     ,2000-11-17,14:22:00   , 36.2000, 140.1000, 59.0,        ,NIED     ,14,4.870, 3.7,  ,      ,      ,      ,      ,      ,      , 54.00,72.00,  84.00,252.00,19.00, 107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2649563,JMA      ,2000-11-17,14:22:06.00, 36.1700, 140.1000, 51.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 41.00,72.00,  85.00,236.00,19.00, 104.00,  ,      ,63.00,304.00,      ,27.00,135.00,      , 4.00, 43.00
  2652573,NIED     ,2000-11-22,19:18:00   , 37.2000, 142.2000, 23.0,        ,NIED     ,14,1.390, 3.4,  ,      ,      ,      ,      ,      ,      ,196.00,28.00, 121.00,342.00,66.00,  75.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1914317,JMA      ,2000-11-26,07:30:59.40, 36.5600, 140.4400,100.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 47.00,33.00, -30.00,163.00,74.00,-119.00,  ,      ,24.00,275.00,      ,52.00, 39.00,      ,28.00,171.00
  1914317,NIED     ,2000-11-26,07:31:00   , 36.6000, 140.5000,101.0,        ,NIED     ,15,1.290, 4.0,  ,      ,      ,      ,      ,      ,      , 26.00,33.00, -78.00,191.00,58.00, -98.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1742542,NIED     ,2000-11-27,12:53:00   , 35.7000, 140.7000, 53.0,        ,NIED     ,15,2.090, 4.1,  ,      ,      ,      ,      ,      ,      ,169.00,13.00,  85.00,354.00,77.00,  91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1742542,JMA      ,2000-11-27,12:53:45.90, 35.7300, 140.6300, 50.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,157.00, 9.00,  75.00,352.00,81.00,  92.00,  ,      ,54.00,265.00,      ,36.00, 80.00,      , 2.00,172.00
  2657954,JMA      ,2000-11-30,23:08:08.80, 35.5000, 139.5100, 38.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  4.00,77.00, -10.00, 97.00,80.00,-167.00,  ,      , 2.00,230.00,      ,16.00,321.00,      ,74.00,133.00
  2658498,NIED     ,2000-12-01,19:13:00   , 36.0000, 140.2000, 59.0,        ,NIED     ,14,2.270, 3.5,  ,      ,      ,      ,      ,      ,      ,210.00,38.00, 151.00,323.00,73.00,  55.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2659710,NIED     ,2000-12-03,22:13:00   , 37.2000, 142.4000, 20.0,        ,NIED     ,14,8.560, 3.9,  ,      ,      ,      ,      ,      ,      ,  9.00,90.00,  84.00,278.00, 6.00, 179.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1840314,NIED     ,2000-12-04,16:47:00   , 35.8000, 141.2000, 38.0,        ,NIED     ,17,3.110, 5.6,  ,      ,      ,      ,      ,      ,      ,  7.00,83.00,  83.00,234.00,10.00, 136.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1840314,JMA      ,2000-12-04,16:47:34.30, 35.8400, 141.1600, 37.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,217.00,23.00, 125.00,359.00,71.00,  76.00,  ,      ,61.00,249.00,      ,25.00,100.00,      ,13.00,  4.00
  1840314,GCMT     ,2000-12-04,16:47:38.50, 35.7000, 141.3300, 33.0,TRUE    ,GCMT     ,17,4.020, 5.7,17, 2.293, 0.236,-2.520, 1.040,-1.150, 2.866, 20.00,70.00,  90.00,200.00,20.00,  90.00,17, 3.690,65.00,290.00,-4.350,25.00,110.00, 0.650, 0.00,200.00
  1742830,NIED     ,2000-12-08,17:48:00   , 36.7000, 141.4000, 38.0,        ,NIED     ,15,1.800, 4.1,  ,      ,      ,      ,      ,      ,      ,195.00,87.00, -88.00,344.00, 3.00,-121.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1915044,NIED     ,2000-12-14,10:03:00   , 37.0000, 141.7000, 41.0,        ,NIED     ,14,4.790, 3.7,  ,      ,      ,      ,      ,      ,      , 48.00,51.00, 102.00,209.00,40.00,  75.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1915261,NIED     ,2000-12-20,02:28:00   , 37.9000, 142.6000, 26.0,        ,NIED     ,14,9.800, 3.9,  ,      ,      ,      ,      ,      ,      , 19.00,56.00, 113.00,161.00,41.00,  60.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2671333,JMA      ,2000-12-24,05:29:55.70, 36.5800, 141.0800, 49.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 29.00,74.00,  95.00,190.00,16.00,  71.00,  ,      ,60.00,307.00,      ,29.00,115.00,      , 5.00,208.00
  3042551,JMA      ,2001-01-04,13:31:41.30, 37.4300, 139.7100,  3.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,150.00,82.00, -26.00,244.00,64.00,-171.00,  ,      ,12.00,200.00,      ,24.00,104.00,      ,63.00,314.00
  1763307,NIED     ,2001-01-06,16:40:00   , 36.1000, 141.7000, 20.0,        ,NIED     ,15,3.490, 4.3,  ,      ,      ,      ,      ,      ,      ,216.00,24.00, 136.00,348.00,74.00,  72.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1763307,JMA      ,2001-01-06,16:40:00.80, 36.0700, 141.7200, 39.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 57.00,73.00, 101.00,205.00,20.00,  59.00,  ,      ,61.00,343.00,      ,27.00,139.00,      ,10.00,234.00
  3043807,JMA      ,2001-01-06,19:48:50.80, 37.0900, 140.3800, 89.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,107.00,18.00, -69.00,265.00,73.00, -97.00,  ,      ,28.00,  0.00,      ,61.00,165.00,      , 6.00,267.00
  3043807,NIED     ,2001-01-06,19:49:00   , 37.1000, 140.4000, 86.0,        ,NIED     ,15,1.290, 4.0,  ,      ,      ,      ,      ,      ,      ,124.00,28.00, -58.00,268.00,67.00,-106.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3045017,NIED     ,2001-01-09,09:43:00   , 38.5000, 142.9000,  5.0,        ,NIED     ,14,1.560, 3.4,  ,      ,      ,      ,      ,      ,      , 96.00,46.00, 159.00,200.00,75.00,  46.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3047277,NIED     ,2001-01-12,17:08:00   , 35.7000, 140.7000, 50.0,        ,NIED     ,14,4.260, 3.7,  ,      ,      ,      ,      ,      ,      ,  3.00,90.00,  89.00,273.00, 1.00, 180.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3051175,NIED     ,2001-01-16,19:17:00   , 35.8000, 140.0000, 62.0,        ,NIED     ,14,5.420, 3.8,  ,      ,      ,      ,      ,      ,      , 72.00,20.00, -56.00,217.00,74.00,-101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3006973,NIED     ,2001-01-17,15:53:00   , 35.1000, 141.3000, 23.0,        ,NIED     ,15,1.270, 4.0,  ,      ,      ,      ,      ,      ,      ,222.00,62.00, -13.00,318.00,78.00,-152.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3051986,JMA      ,2001-01-17,16:40:28.60, 35.5800, 139.8200, 60.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,101.00,56.00, -15.00,199.00,78.00,-145.00,  ,      ,14.00,326.00,      ,33.00, 65.00,      ,53.00,216.00
  3053047,JMA      ,2001-01-18,23:10:56.60, 36.5200, 140.5800, 60.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 23.00,64.00,  94.00,194.00,26.00,  82.00,  ,      ,71.00,302.00,      ,19.00,110.00,      , 4.00,201.00
  3053047,NIED     ,2001-01-18,23:11:00   , 36.5000, 140.6000, 65.0,        ,NIED     ,14,4.540, 3.7,  ,      ,      ,      ,      ,      ,      , 19.00,69.00,  82.00,222.00,22.00, 111.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3053431,NIED     ,2001-01-19,12:45:00   , 37.7000, 142.7000, 11.0,        ,NIED     ,14,2.670, 3.6,  ,      ,      ,      ,      ,      ,      , 44.00,57.00,  96.00,213.00,34.00,  81.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3053878,JMA      ,2001-01-19,22:28:56.60, 36.8000, 140.9700, 88.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 49.00,37.00, -65.00,198.00,57.00,-108.00,  ,      ,10.00,301.00,      ,72.00, 64.00,      ,15.00,208.00
  3059673,NIED     ,2001-01-27,09:46:00   , 36.3000, 141.2000, 41.0,        ,NIED     ,14,5.610, 3.8,  ,      ,      ,      ,      ,      ,      ,  0.00,86.00,-119.00,263.00,30.00,  -8.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3010210,NIED     ,2001-01-29,00:59:00   , 36.5000, 140.5000, 71.0,        ,NIED     ,14,2.830, 3.6,  ,      ,      ,      ,      ,      ,      ,100.00,84.00, -75.00,211.00,16.00,-159.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3010210,JMA      ,2001-01-29,00:59:12.70, 36.5000, 140.4800, 56.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 98.00,83.00, -23.00,191.00,67.00,-173.00,  ,      ,11.00,146.00,      ,21.00, 52.00,      ,66.00,262.00
  3010525,NIED     ,2001-01-30,10:23:00   , 38.2000, 141.5000, 74.0,        ,NIED     ,14,3.270, 3.6,  ,      ,      ,      ,      ,      ,      ,173.00,53.00, -88.00,350.00,37.00, -93.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3010525,JMA      ,2001-01-30,10:23:06.20, 38.2100, 141.5000, 83.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,159.00,52.00, -99.00,353.00,38.00, -79.00,  ,      , 7.00,255.00,      ,80.00, 30.00,      , 7.00,164.00
  3062487,NIED     ,2001-01-31,21:26:00   , 35.2000, 140.3000, 65.0,        ,NIED     ,14,3.430, 3.6,  ,      ,      ,      ,      ,      ,      ,228.00,72.00, 161.00,325.00,72.00,  19.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3062737,JMA      ,2001-02-01,06:43:24.30, 35.5000, 139.4300, 34.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 77.00,42.00,  66.00,288.00,52.00, 111.00,  ,      ,73.00,257.00,      , 5.00,  4.00,      ,16.00, 95.00
  3063190,NIED     ,2001-02-01,23:10:00   , 35.5000, 139.1000, 20.0,        ,NIED     ,15,2.520, 4.2,  ,      ,      ,      ,      ,      ,      , 19.00,88.00,  55.00,286.00,35.00, 176.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3063190,JMA      ,2001-02-01,23:10:06.10, 35.5000, 139.0700, 17.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 23.00,90.00,  40.00,293.00,50.00, 180.00,  ,      ,27.00,256.00,      ,27.00,151.00,      ,50.00, 23.00
  1763905,NIED     ,2001-02-04,19:17:00   , 37.4000, 140.9000, 71.0,        ,NIED     ,15,4.150, 4.3,  ,      ,      ,      ,      ,      ,      , 68.00,62.00, -84.00,236.00,28.00,-101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1763905,JMA      ,2001-02-04,19:17:16.70, 37.3800, 140.8800, 75.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 70.00, 5.00, 111.00,228.00,85.00,  88.00,  ,      ,50.00,136.00,      ,40.00,320.00,      , 2.00,228.00
  2041353,NIED     ,2001-02-10,16:18:00   , 37.9000, 140.7000,119.0,        ,NIED     ,15,1.850, 4.1,  ,      ,      ,      ,      ,      ,      ,159.00,50.00, -64.00,301.00,47.00,-118.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2041353,JMA      ,2001-02-10,16:18:14.50, 37.9200, 140.6500,119.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,146.00,51.00, -78.00,306.00,41.00,-105.00,  ,      , 5.00,227.00,      ,79.00,109.00,      ,10.00,318.00
  3013309,NIED     ,2001-02-12,18:04:00   , 36.0000, 140.1000, 62.0,        ,NIED     ,14,6.390, 3.8,  ,      ,      ,      ,      ,      ,      ,  1.00,62.00,  86.00,190.00,28.00,  97.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3013309,JMA      ,2001-02-12,18:04:20.20, 36.0300, 140.1000, 64.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,235.00,22.00, 144.00,359.00,77.00,  72.00,  ,      ,54.00,247.00,      ,30.00,103.00,      ,17.00,  3.00
  3071551,NIED     ,2001-02-12,23:35:00   , 36.1000, 140.9000, 32.0,        ,NIED     ,14,1.520, 3.4,  ,      ,      ,      ,      ,      ,      ,238.00,19.00, -10.00,338.00,87.00,-109.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832342,NIED     ,2001-02-14,19:45:00   , 36.3000, 140.5000, 77.0,        ,NIED     ,14,7.870, 3.9,  ,      ,      ,      ,      ,      ,      ,124.00,27.00, -29.00,241.00,77.00,-114.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832342,JMA      ,2001-02-14,19:45:26.90, 36.3300, 140.4700, 75.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 87.00,24.00, -73.00,248.00,67.00, -97.00,  ,      ,22.00,344.00,      ,67.00,145.00,      , 7.00,251.00
  3072681,JMA      ,2001-02-14,20:33:36.10, 36.9200, 139.6900,  9.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 88.00,82.00, 162.00,180.00,72.00,   8.00,  ,      ,18.00, 43.00,      , 7.00,135.00,      ,71.00,245.00
  3072681,NIED     ,2001-02-14,20:33:00   , 36.9000, 139.7000,  5.0,        ,NIED     ,14,1.660, 3.4,  ,      ,      ,      ,      ,      ,      ,182.00,81.00,   0.00,272.00,90.00,-171.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832421,NIED     ,2001-02-18,07:17:00   , 36.1000, 139.9000, 53.0,        ,NIED     ,15,2.370, 4.2,  ,      ,      ,      ,      ,      ,      , 47.00,73.00,  89.00,232.00,17.00,  95.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832421,JMA      ,2001-02-18,07:17:23.60, 36.0900, 139.8900, 48.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 46.00,73.00,  90.00,226.00,17.00,  90.00,  ,      ,62.00,316.00,      ,28.00,136.00,      , 0.00, 46.00
  3075329,JMA      ,2001-02-18,21:53:24.10, 36.0400, 139.9100, 57.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,137.00,80.00, 123.00,242.00,35.00,  18.00,  ,      ,45.00, 80.00,      ,27.00,201.00,      ,33.00,310.00
  3075459,JMA      ,2001-02-19,03:55:34.40, 36.4400, 140.6100, 58.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 39.00,64.00,  96.00,204.00,26.00,  77.00,  ,      ,70.00,322.00,      ,19.00,124.00,      , 6.00,216.00
  3076267,NIED     ,2001-02-20,14:15:00   , 37.0000, 142.2000, 23.0,        ,NIED     ,14,3.120, 3.6,  ,      ,      ,      ,      ,      ,      ,  9.00,36.00, 115.00,159.00,57.00,  73.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1817571,ISC      ,2001-02-24,21:53:55.20, 37.2794, 142.1016, 30.3,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,253.79,14.68, 177.57,346.14,89.38,  75.34,  ,      ,43.76,241.79,      ,42.57, 90.21,      ,14.66,346.30
  1817571,NEIC     ,2001-02-24,21:53:54.19, 37.2170, 142.1460, 33.0,        ,NEIC     ,17,6.200, 5.8,17, 0.380, 0.270,-0.650, 1.260,-0.030, 6.070, 12.00,88.00,  91.00,159.00, 3.00,  57.00,17, 6.100,47.00,283.00,-6.340,43.00,100.00, 0.240, 1.00,192.00
  1817571,GCMT     ,2001-02-24,21:53:57.20, 37.0600, 142.3000, 27.0,TRUE    ,GCMT     ,17,7.540, 5.9,17, 2.313, 0.520,-2.830,-1.194,-1.586, 6.785,232.00,18.00, 148.00,353.00,81.00,  75.00,17, 7.510,52.00,245.00,-7.570,34.00, 96.00, 0.060,15.00,355.00
  1817571,NIED     ,2001-02-24,21:54:00   , 37.2000, 142.2000, 29.0,        ,NIED     ,17,4.670, 5.7,  ,      ,      ,      ,      ,      ,      ,  2.00,74.00,  80.00,214.00,18.00, 121.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832565,NIED     ,2001-02-25,05:34:00   , 35.2000, 141.3000, 35.0,        ,NIED     ,16,1.270, 4.7,  ,      ,      ,      ,      ,      ,      , 71.00,75.00,  79.00,289.00,19.00, 127.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832585,ISC      ,2001-02-26,06:08:34.21, 37.1873, 142.1397, 38.3,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  6.56,84.87,  74.03,259.22,16.75, 161.94,  ,      ,47.76,259.74,      ,37.87,110.83,      ,15.91,  8.02
  1832585,NIED     ,2001-02-26,06:08:00   , 37.1000, 142.3000, 29.0,        ,NIED     ,17,1.130, 5.3,  ,      ,      ,      ,      ,      ,      , 14.00,67.00,  92.00,190.00,23.00,  86.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1832585,JMA      ,2001-02-26,06:08:30.80, 37.1500, 142.2700, 27.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 33.00,58.00,  95.00,205.00,32.00,  83.00,  ,      ,76.00,317.00,      ,13.00,120.00,      , 4.00,211.00
  1833249,NIED     ,2001-03-05,00:18:00   , 36.0000, 141.4000, 23.0,        ,NIED     ,15,2.130, 4.2,  ,      ,      ,      ,      ,      ,      , 20.00,73.00,  76.00,240.00,21.00, 128.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1833284,NIED     ,2001-03-06,05:32:00   , 36.6000, 141.0000, 50.0,        ,NIED     ,16,1.930, 4.8,  ,      ,      ,      ,      ,      ,      , 56.00,71.00,  93.00,225.00,19.00,  80.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1833284,JMA      ,2001-03-06,05:32:15.00, 36.6400, 141.0000, 52.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 57.00,76.00,  93.00,226.00,14.00,  79.00,  ,      ,59.00,331.00,      ,31.00,145.00,      , 3.00,237.00
  3084085,JMA      ,2001-03-07,20:08:59.70, 35.4200, 139.2100,128.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 52.00,61.00,-139.00,300.00,55.00, -36.00,  ,      , 4.00,175.00,      ,48.00,269.00,      ,42.00, 81.00
  3084530,JMA      ,2001-03-08,20:05:54.80, 37.0700, 139.4300,  7.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 88.00,73.00, 180.00,178.00,90.00,  17.00,  ,      ,12.00, 44.00,      ,12.00,311.00,      ,73.00,178.00
  3084530,NIED     ,2001-03-08,20:06:00   , 37.1000, 139.4000, 14.0,        ,NIED     ,14,3.210, 3.6,  ,      ,      ,      ,      ,      ,      ,179.00,87.00,  -2.00,269.00,88.00,-177.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3016096,NIED     ,2001-03-09,19:52:00   , 38.9000, 141.5000,101.0,        ,NIED     ,14,6.600, 3.8,  ,      ,      ,      ,      ,      ,      ,210.00,76.00, -72.00,336.00,23.00,-141.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3016096,JMA      ,2001-03-09,19:52:35.70, 38.9400, 141.4600,108.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,202.00,73.00, -79.00,349.00,20.00,-121.00,  ,      ,27.00,283.00,      ,61.00,128.00,      ,11.00, 18.00
  3085392,NIED     ,2001-03-10,19:18:00   , 38.1000, 142.4000, 17.0,        ,NIED     ,14,1.990, 3.5,  ,      ,      ,      ,      ,      ,      ,153.00,81.00,  99.00,287.00,13.00,  45.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3086139,NIED     ,2001-03-11,22:43:00   , 36.6000, 141.0000, 44.0,        ,NIED     ,14,1.850, 3.4,  ,      ,      ,      ,      ,      ,      ,181.00,33.00, -23.00,291.00,78.00,-121.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2043362,NIED     ,2001-03-12,02:58:00   , 35.7000, 140.7000, 56.0,        ,NIED     ,15,5.150, 4.4,  ,      ,      ,      ,      ,      ,      ,185.00,18.00, 107.00,348.00,73.00,  85.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2043362,JMA      ,2001-03-12,02:58:29.40, 35.7300, 140.6700, 52.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  5.00,77.00,  86.00,202.00,14.00, 107.00,  ,      ,58.00,269.00,      ,32.00, 98.00,      , 4.00,  5.00
  3086328,JMA      ,2001-03-12,08:41:09.10, 38.6700, 141.2700, 84.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 88.00,22.00,-177.00,355.00,89.00, -68.00,  ,      ,40.00, 65.00,      ,42.00,286.00,      ,22.00,175.00
  3016273,NIED     ,2001-03-12,18:23:00   , 36.6000, 142.1000, 14.0,        ,NIED     ,14,8.910, 3.9,  ,      ,      ,      ,      ,      ,      ,173.00,34.00,  90.00,354.00,56.00,  90.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3016278,NIED     ,2001-03-12,18:57:00   , 36.6000, 142.1000, 20.0,        ,NIED     ,15,1.060, 4.0,  ,      ,      ,      ,      ,      ,      ,176.00,30.00,  96.00,349.00,61.00,  87.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2938461,NIED     ,2001-03-16,09:23:00   , 35.5000, 142.6000,  8.0,        ,NIED     ,15,1.220, 4.0,  ,      ,      ,      ,      ,      ,      , 23.00,26.00, -87.00,200.00,64.00, -91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3016769,NIED     ,2001-03-18,01:05:00   , 37.2000, 142.2000, 32.0,        ,NIED     ,14,5.770, 3.8,  ,      ,      ,      ,      ,      ,      , 14.00,72.00,  57.00,258.00,37.00, 150.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2043961,NIED     ,2001-03-20,08:14:00   , 36.0000, 141.4000,  5.0,        ,NIED     ,14,3.180, 3.6,  ,      ,      ,      ,      ,      ,      , 44.00,43.00, 115.00,191.00,52.00,  68.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1833444,NIED     ,2001-03-20,08:57:00   , 36.2000, 141.4000,  5.0,        ,NIED     ,15,3.120, 4.3,  ,      ,      ,      ,      ,      ,      , 23.00,45.00,  89.00,203.00,45.00,  91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1833448,NIED     ,2001-03-20,11:40:00   , 36.5000, 141.1000, 35.0,        ,NIED     ,15,9.040, 4.6,  ,      ,      ,      ,      ,      ,      ,  9.00,73.00,  80.00,220.00,19.00, 120.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1833448,JMA      ,2001-03-20,11:40:43.70, 36.4400, 141.1300, 48.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 18.00,49.00,  86.00,204.00,41.00,  95.00,  ,      ,85.00,254.00,      , 4.00,111.00,      , 3.00, 21.00
  1839371,NIED     ,2001-03-21,13:14:00   , 36.4000, 141.1000, 38.0,        ,NIED     ,15,5.380, 4.4,  ,      ,      ,      ,      ,      ,      ,  5.00,75.00,  77.00,227.00,20.00, 130.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  1839371,JMA      ,2001-03-21,13:14:09.60, 36.4400, 141.1400, 47.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,38.00,  92.00,190.00,52.00,  89.00,  ,      ,83.00, 93.00,      , 7.00,281.00,      , 1.00,191.00
  1839377,NIED     ,2001-03-21,18:05:00   , 37.2000, 142.3000, 17.0,        ,NIED     ,14,6.200, 3.8,  ,      ,      ,      ,      ,      ,      ,241.00, 9.00, 180.00,331.00,90.00,  81.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  3091794,JMA      ,2001-03-23,11:46:54.90, 36.1800, 140.9300, 43.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,205.00,13.00, 140.00,334.00,82.00,  80.00,  ,      ,52.00,233.00,      ,36.00, 73.00,      ,10.00,336.00
  3095277,NIED     ,2001-03-29,03:45:00   , 36.2000, 141.3000, 23.0,        ,NIED     ,14,3.260, 3.6,  ,      ,      ,      ,      ,      ,      ,158.00,14.00, 104.00,324.00,77.00,  87.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  2044527,NIED     ,2001-03-30,19:25:00   , 36.8000, 139.4000,  5.0,        ,NIED     ,15,2.000, 4.1,  ,      ,      ,      ,      ,      ,      , 90.00,70.00, 173.00,183.00,84.00,  20.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
